sequence,frame,cg_v2_file,he_file,expected_sequence_frames,sequence_common_frames,sequence_cg_frames,sequence_he_frames,missing_cg_count,missing_he_count
GoodVision,0156,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0156.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0156.ply,168,167,168,167,0,1
GoodVision,0157,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0157.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0157.ply,168,167,168,167,0,1
GoodVision,0158,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0158.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0158.ply,168,167,168,167,0,1
GoodVision,0159,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0159.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0159.ply,168,167,168,167,0,1
GoodVision,0160,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0160.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0160.ply,168,167,168,167,0,1
GoodVision,0161,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0161.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0161.ply,168,167,168,167,0,1
GoodVision,0162,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0162.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0162.ply,168,167,168,167,0,1
GoodVision,0163,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0163.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0163.ply,168,167,168,167,0,1
GoodVision,0164,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0164.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0164.ply,168,167,168,167,0,1
GoodVision,0165,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0165.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0165.ply,168,167,168,167,0,1
GoodVision,0166,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/cg/15fps/GoodVision_UVG-CWI-DQPC_CG_15_0_167_0166.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/GoodVision/he/15fps/GoodVision_UVG-CWI-DQPC_HE_15_0_167_0166.ply,168,167,168,167,0,1
Mannequin,0000,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0000.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0000.ply,188,188,188,188,0,0
Mannequin,0001,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0001.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0001.ply,188,188,188,188,0,0
Mannequin,0002,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0002.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0002.ply,188,188,188,188,0,0
Mannequin,0003,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0003.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0003.ply,188,188,188,188,0,0
Mannequin,0004,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0004.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0004.ply,188,188,188,188,0,0
Mannequin,0005,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0005.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0005.ply,188,188,188,188,0,0
Mannequin,0006,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0006.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0006.ply,188,188,188,188,0,0
Mannequin,0007,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0007.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0007.ply,188,188,188,188,0,0
Mannequin,0008,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0008.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0008.ply,188,188,188,188,0,0
Mannequin,0009,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0009.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0009.ply,188,188,188,188,0,0
Mannequin,0010,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0010.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0010.ply,188,188,188,188,0,0
Mannequin,0011,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0011.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0011.ply,188,188,188,188,0,0
Mannequin,0012,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0012.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0012.ply,188,188,188,188,0,0
Mannequin,0013,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0013.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0013.ply,188,188,188,188,0,0
Mannequin,0014,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0014.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0014.ply,188,188,188,188,0,0
Mannequin,0015,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0015.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0015.ply,188,188,188,188,0,0
Mannequin,0016,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0016.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0016.ply,188,188,188,188,0,0
Mannequin,0017,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0017.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0017.ply,188,188,188,188,0,0
Mannequin,0018,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0018.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0018.ply,188,188,188,188,0,0
Mannequin,0019,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0019.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0019.ply,188,188,188,188,0,0
Mannequin,0020,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0020.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0020.ply,188,188,188,188,0,0
Mannequin,0021,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0021.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0021.ply,188,188,188,188,0,0
Mannequin,0022,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0022.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0022.ply,188,188,188,188,0,0
Mannequin,0023,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0023.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0023.ply,188,188,188,188,0,0
Mannequin,0024,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0024.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0024.ply,188,188,188,188,0,0
Mannequin,0025,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0025.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0025.ply,188,188,188,188,0,0
Mannequin,0026,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0026.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0026.ply,188,188,188,188,0,0
Mannequin,0027,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0027.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0027.ply,188,188,188,188,0,0
Mannequin,0028,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0028.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0028.ply,188,188,188,188,0,0
Mannequin,0029,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0029.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0029.ply,188,188,188,188,0,0
Mannequin,0030,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0030.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0030.ply,188,188,188,188,0,0
Mannequin,0031,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0031.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0031.ply,188,188,188,188,0,0
Mannequin,0032,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0032.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0032.ply,188,188,188,188,0,0
Mannequin,0033,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0033.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0033.ply,188,188,188,188,0,0
Mannequin,0034,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0034.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0034.ply,188,188,188,188,0,0
Mannequin,0035,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0035.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0035.ply,188,188,188,188,0,0
Mannequin,0036,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0036.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0036.ply,188,188,188,188,0,0
Mannequin,0037,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0037.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0037.ply,188,188,188,188,0,0
Mannequin,0038,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0038.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0038.ply,188,188,188,188,0,0
Mannequin,0039,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0039.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0039.ply,188,188,188,188,0,0
Mannequin,0040,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0040.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0040.ply,188,188,188,188,0,0
Mannequin,0041,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0041.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0041.ply,188,188,188,188,0,0
Mannequin,0042,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0042.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0042.ply,188,188,188,188,0,0
Mannequin,0043,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0043.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0043.ply,188,188,188,188,0,0
Mannequin,0044,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0044.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0044.ply,188,188,188,188,0,0
Mannequin,0045,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0045.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0045.ply,188,188,188,188,0,0
Mannequin,0046,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0046.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0046.ply,188,188,188,188,0,0
Mannequin,0047,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0047.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0047.ply,188,188,188,188,0,0
Mannequin,0048,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0048.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0048.ply,188,188,188,188,0,0
Mannequin,0049,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0049.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0049.ply,188,188,188,188,0,0
Mannequin,0050,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0050.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0050.ply,188,188,188,188,0,0
Mannequin,0051,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0051.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0051.ply,188,188,188,188,0,0
Mannequin,0052,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0052.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0052.ply,188,188,188,188,0,0
Mannequin,0053,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0053.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0053.ply,188,188,188,188,0,0
Mannequin,0054,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0054.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0054.ply,188,188,188,188,0,0
Mannequin,0055,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0055.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0055.ply,188,188,188,188,0,0
Mannequin,0056,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/cg/15fps/Mannequin_UVG-CWI-DQPC_CG_15_0_187_0056.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/Mannequin/he/15fps/Mannequin_UVG-CWI-DQPC_HE_15_0_187_0056.ply,188,188,188,188,0,0
